#Frame      Mode1    Mode2
    1094  -10.949    4.240
    1095  -11.740    4.079
    1096  -13.442    2.532
    1097  -12.196    3.088
    1098  -11.477    3.122
    1099  -13.163    3.226
    1100  -11.453    4.522
    1101  -10.346    4.988
    1102  -10.871    4.589
    1103   -9.692    6.318
    1104  -10.572    4.466
    1105  -10.141    5.097
    1106  -10.484    5.395
    1107   -9.287    5.526
    1108   -9.109    5.127
    1109  -10.562    5.567
    1110   -8.083    6.964
    1111   -9.370    5.959
    1112  -10.372    4.811
    1113  -10.253    4.811
    1114  -10.823    5.447
    1115  -11.410    5.126
    1116  -11.783    5.214
    1117  -11.913    4.962
    1118  -10.726    5.069
    1119   -9.898    6.007
    1120   -9.823    6.026
    1121  -11.094    4.414
    1122  -11.018    5.101
    1123  -11.712    3.531
    1124  -11.340    3.087
    1125  -10.542    6.596
    1126  -11.355    5.051
    1127  -11.827    5.992
    1128  -11.205    5.544
    1129  -10.538    5.964
    1130  -10.708    5.245
    1131  -10.866    5.234
    1132  -11.038    5.056
    1133  -11.307    5.922
    1134  -10.913    6.174
    1135  -11.273    4.656
    1136  -11.371    5.589
    1137  -11.264    6.017
    1138  -10.957    5.979
    1139  -12.354    4.805
    1140  -13.624    4.890
    1141  -11.921    4.508
    1142  -11.713    3.969
    1143   -9.293    6.994
    1144  -11.510    4.729
    1145  -11.103    5.315
    1146   -9.765    6.126
    1147  -11.300    4.306
    1148  -10.194    6.889
    1149  -12.769    2.668
    1150  -10.654    5.336
    1151  -12.059    3.933
    1152  -12.221    3.682
    1153  -12.630    2.219
    1154   -9.641    3.856
    1155  -10.944    4.474
    1156  -10.771    4.767
    1157  -12.316    2.432
    1158  -10.707    5.392
    1159  -11.924    1.372
    1160  -13.095    2.514
    1161  -12.055    0.819
    1162  -11.858    3.886
    1163  -12.372    1.289
    1164  -12.286    2.122
    1165  -11.759    1.339
    1166  -12.291    3.051
    1167  -12.352    1.867
    1168  -12.057    1.658
    1169  -11.840    2.997
    1170  -10.127    6.987
    1171   -8.088    6.475
    1172  -10.160    6.617
    1173  -10.796    5.220
    1174  -10.048    5.571
    1175  -11.917    3.859
    1176  -10.607    4.997
    1177   -9.868    5.929
    1178  -10.449    5.206
    1179  -10.915    5.229
    1180  -11.138    4.932
    1181  -10.384    6.076
    1182  -11.104    5.604
    1183   -9.959    6.352
    1184  -11.874    3.669
    1185  -12.302    3.813
    1186  -10.144    5.757
    1187  -10.737    5.725
    1188  -10.863    5.380
    1189  -10.803    5.508
    1190  -10.800    5.064
    1191  -11.829    3.750
    1192  -11.074    4.161
    1193  -11.063    4.153
    1194  -10.753    5.870
    1195  -11.712    4.001
    1196  -10.362    5.501
    1197   -9.307    6.433
    1198   -9.637    5.222
    1199  -10.874    4.661
    1200  -10.902    4.241
    1201  -10.024    5.431
    1202  -10.259    5.282
    1203  -11.114    5.086
    1204   -9.504    4.395
    1205   -9.768    4.911
    1206  -10.926    4.587
    1207   -9.916    5.241
    1208   -9.675    5.159
    1209  -10.997    6.439
    1210  -12.218    5.151
    1211   -9.524    4.516
    1212   -9.584    5.543
    1213   -9.669    4.945
    1214   -9.949    4.226
    1215   -9.579    5.679
    1216   -9.774    6.178
    1217   -8.729    5.353
    1218   -9.881    5.949
    1219  -10.146    6.592
    1220   -9.183    6.938
    1221   -9.543    6.567
    1222  -11.263    4.679
    1223  -10.279    4.381
    1224   -9.678    4.607
    1225   -9.636    4.263
    1226  -12.863    3.087
    1227  -13.384    5.182
    1228  -12.384    5.926
    1229  -13.287    5.767
    1230  -12.725    5.795
    1231  -13.921    4.583
    1232  -12.937    5.255
    1233  -12.628    6.436
    1234  -14.053    4.701
    1235  -12.247    5.592
    1236  -13.280    4.878
    1237  -12.887    6.783
    1238  -12.554    5.752
    1239  -12.137    5.281
    1240  -11.992    6.366
    1241  -12.584    6.978
    1242  -16.602    0.718
    1243  -15.991    3.298
    1244  -15.963    2.465
    1245  -15.804    2.098
    1246  -16.214    1.329
    1247  -15.019    3.163
    1248  -16.368    1.310
    1249  -15.381    3.415
    1250  -14.552    4.089
    1251  -15.871    2.608
    1252  -14.444    4.174
    1253  -14.710    4.821
    1254  -13.314    6.040
    1255  -14.685    4.707
    1256  -14.623    4.700
    1257  -13.882    5.379
    1258  -15.835    0.708
    1259  -13.365    4.923
    1260  -12.593    5.007
    1261  -14.357    4.151
    1262  -14.562    3.722
    1263  -15.697    2.340
    1264  -15.965    1.729
    1265  -15.338    3.212
    1266  -14.968    3.051
    1267  -15.317    3.343
    1268  -15.966    2.594
    1269  -15.225    3.707
    1270  -15.838    3.046
    1271  -15.936    1.860
    1272  -13.441    4.032
    1273  -14.252    3.921
    1274  -14.078    5.072
    1275  -12.244    5.988
    1276  -13.196    4.062
    1277  -13.581    5.629
    1278  -15.529    3.410
    1279  -14.106    3.496
    1280  -14.270    3.670
    1281  -13.780    3.340
    1282  -14.153    2.702
    1283  -14.485    2.666
    1284  -13.021    3.828
    1285  -12.198    4.134
    1286  -10.093    5.547
    1287  -10.212    5.298
    1288   -9.069    7.295
    1289  -10.828    5.711
    1290   -9.877    6.429
    1291  -10.729    5.291
    1292   -9.824    5.349
    1293   -9.738    6.494
    1294  -10.419    5.310
    1295  -10.228    6.801
    1296  -10.056    5.787
    1297  -12.198    5.507
    1298  -14.307    5.990
    1299  -13.981    3.496
    1300  -14.120    4.876
    1301  -14.158    6.038
    1302  -12.518    6.638
    1303  -14.574    4.191
    1304  -13.520    5.447
    1305  -14.103    4.889
    1306  -15.307    4.240
    1307  -15.460    2.434
    1308  -17.031    1.249
    1309  -14.891    2.270
    1310  -15.376    3.953
    1311  -15.051    4.042
    1312  -14.457    4.649
    1313  -12.716    8.623
    1314  -13.771    6.055
    1315  -13.005    5.755
    1316  -13.063    6.190
    1317  -13.082    4.871
    1318  -15.333    3.638
    1319  -14.695    4.894
    1320  -15.145    2.243
    1321  -14.996    3.515
    1322  -13.505    6.285
    1323  -15.561    3.968
    1324  -14.845    4.202
    1325  -13.972    5.063
    1326  -14.016    4.451
    1327  -16.231    3.891
    1328  -14.986    4.871
    1329  -15.251    4.845
    1330  -15.537    3.317
    1331  -16.062    4.190
    1332  -14.792    3.432
    1333  -15.658    3.869
    1334  -14.488    4.229
    1335  -13.493    5.932
    1336  -14.395    4.793
    1337  -14.635    4.559
    1338  -14.426    4.851
    1339  -13.326    6.015
    1340  -14.305    5.657
    1341  -15.787    3.329
    1342  -14.992    3.955
    1343  -14.742    4.917
    1344  -14.485    4.847
    1345  -15.648    4.883
    1346  -14.096    5.443
    1347  -14.434    4.998
    1348  -14.006    5.514
    1349  -14.890    3.188
    1350  -13.833    5.460
    1351  -13.974    4.843
    1352  -13.653    5.823
    1353  -14.677    4.250
    1354  -15.054    4.118
    1355  -15.252    3.188
    1356  -16.981    3.981
    1357  -15.769    3.659
    1358  -13.365    5.176
    1359  -14.448    5.212
    1360  -14.540    4.401
    1361  -15.120    3.431
    1362  -14.592    4.444
    1363  -14.708    4.851
    1364  -15.015    4.412
    1365  -14.255    4.903
    1366  -15.066    5.005
    1367  -14.384    4.907
    1368  -14.396    4.671
    1369  -14.513    4.764
    1370  -15.050    4.835
    1371  -15.036    4.531
    1372  -13.280    5.182
    1373  -15.546    3.154
    1374  -14.569    5.713
    1375  -14.670    5.250
    1376  -12.910    6.857
    1377  -14.173    3.204
    1378  -15.463    3.350
    1379  -12.947    0.832
    1380  -15.346    4.828
    1381  -13.888    4.160
    1382  -16.572    2.997
    1383  -14.686    5.038
    1384  -15.482    5.361
    1385  -15.112    5.963
    1386  -13.943    5.155
    1387  -16.534    4.658
    1388  -16.098    4.709
    1389  -16.229    5.141
    1390  -15.786    4.657
    1391  -16.661    4.353
    1392  -14.197    6.630
    1393  -15.909    4.652
    1394  -15.195    6.242
    1395  -14.949    5.743
    1396  -14.921    5.847
    1397  -14.405    5.255
    1398  -15.525    4.551
    1399  -14.375    5.424
    1400  -15.550    4.057
    1401  -15.729    2.643
    1402  -15.144    5.497
    1403  -14.828    4.528
    1404  -15.318    0.460
    1405  -15.364    2.310
    1406  -15.037    2.934
    1407  -14.118    5.973
    1408  -14.292    3.638
    1409  -15.187    3.716
    1410  -14.847    3.536
    1411  -14.150    4.413
    1412  -15.165    4.575
    1413  -13.823    5.393
    1414  -14.576    5.072
    1415  -13.546    6.613
    1416  -13.556    5.399
    1417  -14.334    6.012
    1418  -14.311    5.655
    1419  -14.335    5.809
    1420  -15.098    5.203
    1421  -13.880    5.498
    1422  -14.447    4.394
    1423  -14.253    5.301
    1424  -13.738    5.171
    1425  -14.617    5.543
    1426  -14.019    5.244
    1427  -13.731    5.283
    1428  -14.804    3.872
    1429  -14.108    4.384
    1430  -13.856    4.390
    1431  -13.802    4.453
    1432  -11.530    6.081
    1433  -14.819    3.936
    1434  -15.358    2.604
    1435  -14.839    3.123
    1436  -14.065    5.542
    1437  -15.548    4.450
    1438  -16.050    4.425
    1439  -15.100    2.461
    1440  -15.478    3.972
    1441  -15.118    2.885
    1442  -13.658    5.986
    1443  -14.044    5.243
    1444  -13.322    5.057
    1445  -14.143    4.924
    1446  -14.449    4.560
    1447  -13.733    4.964
    1448  -14.260    4.646
    1449  -14.990    4.316
    1450  -15.160    3.714
    1451  -14.954    5.162
    1452   -2.862    0.927
    1453   -3.889    1.522
    1454   -3.926    0.699
    1455   -2.989    1.567
    1456   -2.687    0.071
    1457   -3.159    1.133
    1458   -3.639    1.876
    1459   -3.225    1.166
    1460   -2.496    1.121
    1461   -3.047    0.967
    1462   -3.879    1.474
    1463   -2.527    0.823
    1464   -3.404    1.578
    1465   -3.346   -0.097
    1466   -2.911    0.782
    1467   -4.111    0.875
    1468   -2.450    0.349
    1469   -2.869    1.082
    1470   -4.400    2.158
    1471   -3.749    1.119
    1472   -3.313    1.609
    1473   -3.082    1.236
    1474   -3.510    1.104
    1475   -3.009    0.670
    1476   -3.514    1.495
    1477   -3.018    1.134
    1478   -3.337    0.515
    1479   -3.255    1.431
    1480   -2.216    0.817
    1481   -3.165    1.373
    1482   -2.822    0.627
    1483   -3.088    0.264
    1484   -2.335    0.040
    1485   -3.856    0.258
    1486   -2.078   -0.668
    1487   -2.189   -0.540
    1488   -2.246    1.668
    1489   -4.257    1.518
    1490   -5.169    2.107
    1491   -1.173   -0.103
    1492   -0.465   -0.429
    1493   -2.247    1.098
    1494   -3.120    0.647
    1495   -1.104   -0.287
    1496   -1.543    0.910
    1497   -1.884    0.480
    1498   -1.068    0.092
    1499   -2.160    0.195
    1500   -3.780    0.728
    1501   -2.423    1.287
    1502   -2.388   -0.534
    1503   -3.055    1.444
    1504   -2.535    0.801
    1505   -2.841    0.493
    1506   -1.840    0.427
    1507   -3.181    1.641
    1508   -1.657    1.744
    1509   -2.848    1.067
    1510   -4.905    1.129
    1511   -4.223    0.533
    1512   -2.805    1.124
    1513   -1.236    0.501
    1514   -3.878    1.504
    1515   -3.347    1.713
    1516   -3.132    0.235
    1517   -1.786    0.797
    1518   -2.544    0.618
    1519   -2.069    0.383
    1520   -1.403   -0.105
    1521   -1.205    0.121
    1522   -3.059   -0.072
    1523   -6.715    3.381
    1524   -5.376    3.008
    1525   -5.512    3.733
    1526   -5.737    3.152
    1527   -5.937    3.312
    1528   -5.655    3.372
    1529   -5.238    2.860
    1530   -5.902    3.443
    1531   -5.386    2.335
    1532   -6.319    2.647
    1533   -5.750    2.858
    1534   -5.512    1.310
    1535   -4.670    2.163
    1536   -5.245    1.567
    1537   -6.097    3.075
    1538   -4.522    0.312
    1539   -4.849   -0.242
    1540   -5.499   -0.252
    1541   -5.496   -0.917
    1542   -5.640   -0.705
    1543   -6.233    0.907
    1544   -3.131    0.305
    1545   -3.970    1.233
    1546   -4.430    1.382
    1547   -3.918    1.782
    1548   -4.470    1.789
    1549   -3.996    1.649
    1550   -3.799    1.385
    1551   -4.403    0.615
    1552   -4.778    1.087
    1553   -5.376    3.312
    1554   -5.465    0.714
    1555   -6.947    0.686
    1556   -6.000    0.363
    1557   -6.725    0.157
    1558   -7.076    4.499
    1559   -5.527    2.450
    1560   -5.799    3.063
    1561   -6.101    3.250
    1562   -4.855    2.785
    1563   -6.409    4.416
    1564   -6.546    4.707
    1565   -5.811    2.984
    1566   -5.688    4.121
    1567   -4.590    2.458
    1568   -3.742    0.967
    1569   -3.801    2.138
    1570   -3.518    2.120
    1571   -2.740    1.107
    1572   -2.641    1.841
    1573   -4.534    2.285
    1574   -5.642    2.967
    1575   -4.772    2.560
    1576   -4.683    2.423
    1577   -5.122    3.061
    1578   -5.064    2.461
    1579   -4.944    1.607
    1580   -6.617    3.123
    1581   -5.963    4.946
    1582   -6.876    4.035
    1583   -6.337    2.613
    1584   -6.803    3.703
    1585   -6.448    4.351
    1586   -6.071    3.544
    1587   -6.209    3.364
    1588   -5.643    3.231
    1589   -5.014    2.613
    1590   -6.231    2.549
    1591   -6.562    2.861
    1592   -5.834    2.365
    1593   -5.831    3.172
    1594   -4.748    2.729
    1595   -5.453    2.004
    1596   -4.738    3.305
    1597   -4.035    1.665
    1598   -3.751    2.294
    1599   -3.824    1.423
    1600   -4.074    2.020
    1601   -3.650    1.278
    1602   -4.665    2.204
    1603   -5.105    2.289
    1604   -4.725    3.153
    1605   -6.386    3.493
    1606   -3.781    2.652
    1607   -3.856    2.438
    1608   -5.426    3.963
    1609   -6.762    3.254
    1610   -5.373    2.620
    1611   -4.128    1.851
    1612   -4.229    2.620
    1613   -3.519    1.978
    1614   -2.413    0.538
    1615   -2.668    1.087
    1616   -2.696    0.900
    1617   -3.684    1.553
    1618   -1.628   -0.854
    1619   -2.519    1.187
    1620   -2.006   -0.756
    1621   -3.579   -1.088
    1622   -5.370   -0.507
    1623   -6.170   -0.212
    1624   -5.648   -0.097
    1625   -6.197    0.458
    1626   -7.615    0.470
    1627   -6.111   -1.249
    1628   -6.645    1.076
    1629   -5.651   -0.382
    1630   -5.694   -0.698
    1631   -5.421   -1.216
    1632   -4.856   -1.193
    1633   -5.554   -0.817
    1634   -6.387   -1.033
    1635   -3.584   -2.197
    1636   -7.276   -1.842
    1637   -6.270   -1.833
    1638   -5.469   -1.869
    1639   -5.764   -1.442
    1640   -5.181   -1.478
    1641   -5.394   -1.094
    1642   -6.330    0.897
    1643   -3.593    1.214
    1644   -3.364    0.203
    1645   -2.378   -0.098
    1646   -3.029    0.656
    1647   -3.925   -0.988
    1648   -3.926   -1.351
    1649   -3.510   -2.110
    1650   -4.185   -3.538
    1651   -4.439   -3.602
    1652   -3.893   -1.156
    1653   -4.315   -2.928
    1654   -4.009   -2.305
    1655   -2.561   -2.005
    1656   -3.163   -2.235
    1657   -3.779   -1.998
    1658   -2.103   -0.866
    1659   -2.251   -1.130
    1660   -2.889   -0.696
    1661   -2.730   -1.546
    1662   -2.248   -0.730
    1663   -2.269   -1.481
    1664   -3.419   -1.443
    1665   -2.602   -1.470
    1666   -2.518   -1.034
    1667   -2.047   -0.891
