#Frame      Mode1    Mode2
   35954    4.897   -0.348
   35955    4.637   -0.245
   35956    4.142   -0.140
   35957    3.800    0.380
   35958    4.517   -0.258
   35959    3.508    0.585
   35960    3.618    0.700
   35961    3.967    0.016
   35962    4.338   -0.250
   35963    3.838    0.322
   35964    4.008   -0.078
   35965    3.716   -0.003
   35966    4.209   -0.082
   35967    4.430    0.188
   35968    4.949    0.236
   35969    5.359   -0.393
   35970    5.345   -0.533
   35971    4.711    0.072
   35972    4.240    0.076
   35973    3.824    0.850
   35974    3.934    0.760
   35975    3.385    0.990
   35976    3.975    0.570
   35977    3.981    0.346
   35978    3.800    0.192
   35979    3.910    0.601
   35980    3.959    0.009
   35981    3.940    0.539
   35982    4.697   -0.248
   35983    4.054    0.541
   35984    5.071    0.321
   35985    4.498   -0.113
   35986    4.540    0.528
   35987    3.752    1.036
   35988    4.262    0.609
   35989    3.952    0.651
   35990    4.665   -0.208
   35991    4.581   -0.091
   35992    4.068    0.770
   35993    4.327    0.202
   35994    4.241   -0.396
   35995    4.561   -0.575
   35996    4.333    0.332
   35997    4.014   -0.458
   35998    4.663   -0.194
   35999    5.285   -0.048
   36000    5.132   -0.109
   36001    4.572    0.118
   36002    4.324    0.817
   36003    4.086    0.323
   36004    3.803    0.497
   36005    3.766    0.055
   36006    4.141    0.562
   36007    3.675    0.203
   36008    4.231    0.379
   36009    4.224   -0.691
   36010    4.265    0.304
   36011    5.079   -0.586
   36012    4.203    0.114
   36013    4.786   -0.483
   36014    4.570   -0.165
   36015    5.614   -0.449
   36016    5.589   -0.743
   36017    4.856   -0.221
   36018    5.038   -0.661
   36019    4.815   -0.655
   36020    4.839   -0.063
   36021    5.300   -1.008
   36022    5.235   -0.385
   36023    5.396    0.091
   36024    5.054   -0.061
   36025    4.843   -0.740
   36026    5.045   -0.144
   36027    5.405   -0.978
   36028    5.074   -0.319
   36029    4.737   -0.827
   36030    4.581   -0.360
   36031    4.910   -0.608
   36032    4.833   -1.240
   36033    5.015   -0.377
   36034    4.592   -0.501
   36035    3.996   -0.169
   36036    3.469    0.060
   36037    3.935   -0.114
   36038    4.474    0.038
   36039    3.945    0.331
   36040    4.785    0.012
   36041    4.818   -0.304
   36042    4.309   -0.272
   36043    4.897    0.151
   36044    4.583   -1.066
   36045    4.411   -0.633
   36046    4.144   -0.149
   36047    4.830   -0.015
   36048    3.510    0.921
   36049    4.407   -0.225
   36050    5.085    0.490
   36051    4.539    0.118
   36052    3.786    0.047
   36053    4.033    0.067
   36054    3.945    0.138
   36055    3.616    0.351
   36056    4.536   -0.396
   36057    4.057   -0.095
   36058    4.310    0.162
   36059    4.382    0.747
   36060    4.040    0.438
   36061    4.584   -0.167
   36062    4.044    0.508
   36063    3.916    0.209
   36064    3.974    0.208
   36065    3.890    0.593
   36066    4.040    0.343
   36067    4.374    0.473
   36068    4.602    0.519
   36069    4.209    0.151
   36070    4.132    0.399
   36071    3.705    0.891
   36072    3.778   -0.504
   36073    4.371   -0.331
   36074    4.567    0.706
   36075    4.880    0.045
   36076    5.013   -0.902
   36077    5.374   -0.505
   36078    4.865   -0.840
   36079    4.320   -0.118
   36080    4.620    0.261
   36081    5.326   -0.537
   36082    5.082   -0.345
   36083    5.068    0.245
   36084    5.104   -0.149
   36085    4.366    0.647
   36086    4.546    0.409
   36087    4.087    0.656
   36088    4.005    1.806
   36089    3.822    1.821
   36090    3.994    1.937
   36091    3.215    1.472
   36092    3.842    1.682
   36093    3.676    1.471
   36094    3.700    1.679
   36095    4.082    0.866
   36096    4.298    0.896
   36097    4.784    0.722
   36098    3.569    2.222
   36099    3.905    1.357
   36100    4.219    1.126
   36101    3.740    0.896
   36102    3.661    1.600
   36103    3.528    1.124
   36104    3.166    1.579
   36105    3.083    1.623
   36106    3.017    2.735
   36107    3.564    2.449
   36108    3.623    2.224
   36109    3.437    2.112
   36110    3.373    1.602
   36111    3.274    1.862
   36112    2.785    1.659
   36113    3.394    2.150
   36114    3.210    1.483
   36115    3.304    1.589
   36116    3.210    1.870
   36117    3.519    2.034
   36118    2.445    1.238
   36119    3.256    1.229
   36120    3.517    1.142
   36121    3.465    1.997
   36122    3.474    1.779
   36123    3.557    1.978
   36124    3.529    1.289
   36125    3.980    1.106
   36126    4.111    0.717
   36127    3.263    0.675
   36128    3.766    1.573
   36129    3.468    1.341
   36130    3.002    1.372
   36131    3.226    1.767
   36132    3.025    1.573
   36133    3.867    1.683
   36134    2.917    1.686
   36135    3.336    1.441
   36136    3.193    1.415
   36137    2.654    1.699
   36138    3.289    1.519
   36139    3.076    1.893
   36140    3.373    1.412
   36141    4.253    1.009
   36142    3.446    1.375
   36143    4.144    0.643
   36144    2.929    1.442
   36145    3.120    1.772
   36146    3.429    0.928
   36147    3.190    2.329
   36148    2.941    1.630
   36149    2.761    1.957
   36150    3.200    1.710
   36151    2.999    1.479
   36152    2.924    2.231
   36153    3.021    1.174
   36154    2.695    2.384
   36155    3.930    0.916
   36156    3.682    1.932
   36157    3.146    2.540
   36158    2.786    2.441
   36159    2.587    2.699
   36160    3.083    2.394
   36161    2.510    1.488
   36162    2.814    1.457
   36163    2.700    1.555
   36164    4.358    1.218
   36165    4.062    0.987
   36166    3.238    1.973
   36167    2.938    1.767
   36168    3.132    1.406
   36169    3.750    1.249
   36170    2.887    1.216
   36171    4.664    1.690
   36172    3.846    2.157
   36173    3.601    2.065
   36174    3.012    2.772
   36175    4.182    1.053
   36176    3.152    0.988
   36177    2.897    1.890
   36178    3.362    1.006
   36179    3.395    1.424
   36180    3.284    1.412
   36181    3.471    1.664
   36182    4.675    0.286
   36183    5.022   -0.625
   36184    3.950    0.037
   36185    4.015   -0.105
   36186    3.818    0.030
   36187    3.873    0.197
   36188    4.477    0.382
   36189    4.594   -0.545
   36190    4.214    0.404
   36191    4.425   -0.352
   36192    4.741   -0.442
   36193    5.041   -0.678
   36194    4.502   -0.853
   36195    4.212   -0.531
   36196    4.472   -0.719
   36197    4.374   -0.960
   36198    4.824   -0.903
   36199    4.070   -1.011
   36200    4.537   -0.864
   36201    4.194   -0.679
   36202    4.310   -0.650
   36203    4.311   -0.456
   36204    4.279    0.404
   36205    4.144    0.107
   36206    4.898   -0.277
   36207    5.033   -0.029
   36208    4.492    1.029
   36209    4.510    0.485
   36210    4.679    0.179
   36211    4.368    0.028
   36212    4.143    0.181
   36213    3.936    0.466
   36214    4.040    0.387
   36215    4.678   -0.021
   36216    3.557    0.998
   36217    3.818    1.102
   36218    3.618    1.296
   36219    4.234   -0.605
   36220    4.770   -0.097
   36221    5.031   -0.537
   36222    4.097    0.307
   36223    3.938   -0.210
   36224    4.405   -0.515
   36225    3.933    0.175
   36226    5.015   -0.011
   36227    4.483   -0.145
   36228    3.830    0.217
   36229    4.321    0.241
   36230    3.650   -0.086
   36231    5.155   -0.338
   36232    4.854    0.314
   36233    4.201    0.546
   36234    4.405    0.467
   36235    4.127    0.174
   36236    4.031    0.370
   36237    4.359    0.541
   36238    3.731    1.413
   36239    4.294    0.130
   36240    4.190    0.020
   36241    3.623    0.265
   36242    4.381   -0.324
   36243    3.959    0.452
   36244    3.644    0.788
   36245    4.439   -0.688
   36246    4.374   -0.084
   36247    4.011    0.148
   36248    3.959    0.418
   36249    4.014   -0.002
   36250    3.887    0.499
   36251    3.610    0.338
   36252    3.970    0.483
   36253    3.706    0.762
   36254    4.092   -0.055
   36255    4.404    0.074
   36256    3.884    0.196
   36257    4.098    0.369
   36258    3.718    0.525
   36259    4.196    0.121
   36260    3.477    0.865
   36261    3.686    0.245
   36262    4.032    0.406
   36263    4.395   -0.169
   36264    3.731    1.287
   36265    3.539    0.211
   36266    3.866    0.238
   36267    3.920    0.026
   36268    3.660    0.742
   36269    3.580    1.010
   36270    3.695   -0.044
   36271    3.932    0.410
   36272    4.127   -0.091
   36273    3.980    0.173
   36274    3.905    0.334
   36275    3.511    0.713
   36276    4.099    0.599
   36277    4.159    0.563
   36278    3.710    0.397
   36279    3.687    0.882
   36280    3.878    0.666
   36281    3.820    0.740
   36282    3.792    0.316
   36283    4.138    0.312
   36284    4.511   -0.233
   36285    4.210    0.420
   36286    4.455    0.697
   36287    3.735    0.641
   36288    4.495    0.458
   36289    3.648    1.031
   36290    4.436   -0.241
   36291    3.897    0.393
   36292    4.140    0.736
   36293    4.284    0.488
   36294    3.914    0.701
   36295    3.713    0.465
   36296    3.926    0.646
   36297    4.041    0.213
   36298    4.004    0.181
   36299    4.207    0.030
   36300    4.122    0.881
   36301    3.428    0.581
   36302    4.335    0.096
   36303    3.467    0.219
   36304    3.936    0.562
   36305    3.430    0.404
   36306    3.764    0.569
   36307    3.874    0.771
   36308    3.914    0.366
   36309    3.967    0.661
   36310    3.935    0.357
   36311    3.696    0.878
   36312    3.699    0.694
   36313    4.034    0.342
   36314    3.490    1.056
   36315    3.837    0.169
   36316    4.231    0.090
   36317    4.452    0.165
   36318    4.398    0.629
   36319    3.829    0.437
   36320    3.621    0.772
   36321    4.162   -0.364
   36322    4.370   -0.515
   36323    4.315    0.570
   36324    4.108    0.231
   36325    4.134    0.456
   36326    4.473    0.203
   36327    3.687    0.572
   36328    3.663    0.206
   36329    3.747    0.264
   36330    4.046    1.041
   36331    3.925   -0.332
   36332    3.779   -0.024
   36333    3.688   -0.037
   36334    4.000    0.399
   36335    4.143    0.315
   36336    3.751    0.140
   36337    3.895    0.558
   36338    3.340    0.603
   36339    4.011   -0.269
   36340    3.796    0.267
   36341    3.536   -0.231
   36342    3.752   -0.198
   36343    3.589    0.306
   36344    4.376   -0.176
   36345    4.167   -0.888
   36346    4.154   -0.132
   36347    4.015   -0.196
   36348    3.418    0.356
   36349    3.908   -0.415
   36350    4.270   -0.390
   36351    3.488    0.029
   36352    4.491   -1.144
   36353    3.654   -0.030
   36354    4.226   -0.832
   36355    4.178    0.091
   36356    3.910   -0.097
   36357    3.620   -0.090
   36358    3.951   -0.219
   36359    3.988   -0.386
   36360    3.896   -0.517
   36361    4.429   -0.856
   36362    3.951   -0.558
   36363    4.123   -0.584
   36364    4.438   -1.372
   36365    4.331   -1.502
   36366    4.256   -0.034
   36367    4.268   -0.828
   36368    4.127   -1.031
   36369    3.574   -0.402
   36370    4.115   -1.088
   36371    4.098   -0.211
   36372    4.002   -0.216
   36373    4.845   -0.848
   36374    4.275   -0.683
   36375    4.212   -0.816
   36376    4.582   -0.293
   36377    4.514   -0.963
   36378    4.026   -0.192
   36379    4.810   -0.641
   36380    4.559   -0.514
   36381    4.417   -0.366
   36382    4.039   -0.244
   36383    4.314   -0.914
   36384    4.289   -0.245
   36385    4.383   -0.464
   36386    4.031   -0.348
   36387    4.737   -1.074
   36388    4.351   -0.948
   36389    4.572   -0.739
   36390    3.967   -0.363
   36391    4.394   -0.169
   36392    4.134   -0.442
   36393    4.490   -0.740
   36394    4.465   -0.900
   36395    5.139   -0.569
   36396    5.324   -0.592
   36397    5.515   -1.434
   36398    4.998   -0.727
   36399    4.268   -0.639
   36400    4.408   -0.605
   36401    4.187   -0.854
   36402    3.821    0.084
   36403    3.815   -0.582
   36404    4.324   -0.441
   36405    4.261   -0.524
   36406    4.088   -0.551
   36407    4.376   -0.962
   36408    4.990   -1.174
   36409    5.287   -1.966
   36410    4.532   -1.252
   36411    4.969   -1.697
   36412    4.154   -0.157
   36413    4.661   -0.785
   36414    5.084   -0.595
   36415    4.552   -1.074
   36416    5.011   -1.278
   36417    4.644   -0.521
   36418    4.710   -0.146
   36419    4.015   -0.689
   36420    4.554   -0.737
   36421    3.756   -0.271
   36422    4.061   -0.216
   36423    4.628   -0.620
   36424    4.600   -1.067
   36425    4.117   -0.008
   36426    4.370   -0.498
   36427    3.754    0.386
   36428    4.439   -0.630
   36429    4.214   -0.501
   36430    4.612   -0.223
   36431    4.471   -0.218
   36432    4.248   -0.412
   36433    4.527   -0.452
   36434    4.659   -0.595
   36435    4.411   -0.350
   36436    4.103   -0.328
   36437    3.794   -0.073
   36438    4.014    0.255
   36439    4.152    0.050
   36440    4.481   -0.571
   36441    4.307   -0.131
   36442    3.938   -0.123
   36443    4.199   -0.249
   36444    4.493   -0.675
   36445    4.425   -0.652
   36446    4.251   -0.420
   36447    4.075   -0.045
   36448    4.563   -0.406
   36449    4.337   -0.576
   36450    4.466   -0.422
   36451    4.527   -0.394
   36452    4.207   -0.185
   36453    4.837   -0.598
   36454    4.371   -0.245
   36455    4.608   -1.066
   36456    4.472   -0.483
   36457    4.640   -0.255
   36458    4.435   -0.663
   36459    4.704   -1.063
   36460    4.613   -1.286
   36461    5.034   -0.715
   36462    4.194   -0.574
   36463    4.532   -0.623
   36464    5.038   -0.988
   36465    4.184   -0.579
   36466    4.188   -0.232
   36467    4.444   -0.365
   36468    5.033   -0.928
   36469    4.916   -0.463
   36470    4.428   -0.526
   36471    4.928   -0.813
   36472    3.783    0.223
   36473    4.823   -0.939
   36474    3.813    0.147
   36475    4.204    1.253
   36476    4.113    0.321
   36477    4.444    0.518
   36478    4.786   -0.923
   36479    4.592   -0.091
   36480    4.715   -0.098
   36481    4.956   -0.216
   36482    4.953   -0.450
   36483    5.117   -0.094
   36484    4.676   -0.216
   36485    4.645   -1.002
   36486    4.899   -0.778
   36487    4.759    0.133
   36488    5.282   -0.387
   36489    4.919   -0.361
   36490    4.865   -0.384
   36491    4.786   -0.308
   36492    4.684   -0.347
   36493    4.230   -0.766
   36494    4.326   -0.452
   36495    4.994   -1.303
   36496    5.288   -1.466
   36497    4.527   -1.428
   36498    4.636   -1.099
   36499    4.674   -1.301
   36500    4.432   -1.071
   36501    5.496   -1.854
   36502    4.335   -1.394
   36503    4.149   -0.906
   36504    5.040   -1.241
   36505    4.793   -1.078
   36506    4.954   -1.166
   36507    4.754   -0.672
   36508    4.572   -1.617
   36509    4.921   -1.575
   36510    4.548   -1.434
   36511    4.930   -0.990
   36512    5.025   -0.985
   36513    5.074   -1.307
   36514    4.887   -1.678
   36515    4.778   -1.267
   36516    5.245   -1.493
   36517    4.710   -0.682
   36518    5.257   -2.152
   36519    5.025   -1.558
   36520    5.143   -1.640
   36521    4.871   -1.597
   36522    5.000   -1.532
   36523    4.425   -1.352
   36524    4.934   -1.837
   36525    4.917   -1.529
   36526    4.944   -1.947
   36527    5.274   -2.300
   36528    5.389   -1.764
   36529    4.605   -2.022
   36530    4.887   -1.541
   36531    5.450   -2.292
   36532    5.319   -2.107
   36533    4.885   -1.400
   36534    4.594   -1.543
   36535    5.105   -1.838
   36536    4.841   -1.082
   36537    5.190   -1.627
   36538    4.804   -1.755
   36539    5.392   -1.844
   36540    4.481   -1.589
   36541    5.193   -1.480
   36542    5.048   -1.905
   36543    5.312   -1.524
   36544    4.276   -1.400
   36545    5.035   -1.932
   36546    4.668   -1.135
   36547    4.960   -1.897
   36548    4.880   -1.559
   36549    4.655   -1.425
   36550    4.702   -1.269
   36551    4.823   -1.514
   36552    4.482   -1.341
   36553    4.704   -1.591
   36554    4.679   -1.567
   36555    4.686   -1.388
   36556    4.513   -0.956
   36557    4.493   -1.258
   36558    5.168   -2.074
   36559    4.645   -1.679
   36560    4.951   -0.961
   36561    5.063   -1.731
   36562    4.350   -1.558
   36563    4.829   -1.193
   36564    5.273   -1.779
   36565    4.671   -1.274
   36566    4.410   -1.304
   36567    4.862   -1.304
   36568    4.855   -1.320
   36569    4.346   -0.581
   36570    4.055   -0.510
   36571    4.942   -1.721
   36572    4.887   -1.150
   36573    4.277   -1.269
   36574    4.451   -1.312
   36575    5.108   -1.910
   36576    4.602   -1.765
   36577    5.015   -1.177
   36578    4.890   -1.997
   36579    4.918   -2.111
   36580    4.267   -1.465
   36581    4.387   -0.635
   36582    4.558   -0.906
   36583    5.179   -1.068
   36584    4.154   -0.990
   36585    4.675   -1.252
   36586    4.887   -0.253
   36587    4.960   -1.986
   36588    4.593   -1.237
   36589    4.772   -1.747
   36590    4.633   -1.514
   36591    4.882   -1.605
   36592    4.191   -1.183
   36593    5.109   -1.307
   36594    4.414   -1.205
   36595    4.690   -1.187
   36596    4.270   -1.708
   36597    4.333   -0.958
   36598    3.948   -1.022
   36599    3.890   -1.655
   36600    4.669   -1.563
   36601    4.815   -1.386
   36602    4.487   -1.094
   36603    4.427   -1.517
   36604    4.598   -1.087
   36605    5.133   -1.592
   36606    4.754   -1.176
   36607    4.518   -1.112
   36608    4.598   -1.296
   36609    4.217   -1.058
   36610    4.173   -1.034
   36611    4.493   -1.118
   36612    4.960   -1.819
   36613    4.393   -1.131
   36614    4.497   -1.284
   36615    4.156   -1.250
   36616    3.872   -0.777
   36617    4.729   -1.005
   36618    4.579   -1.322
   36619    4.694   -1.143
   36620    4.292   -0.981
   36621    4.865   -1.334
   36622    4.653   -1.553
   36623    4.488   -0.815
   36624    4.353   -0.730
   36625    4.353   -0.894
   36626    4.995   -1.203
   36627    4.636   -1.035
   36628    4.330   -0.912
   36629    3.722   -1.147
   36630    4.281   -1.030
   36631    3.941   -0.833
   36632    4.118   -1.498
   36633    4.067   -1.793
   36634    4.578   -1.991
   36635    4.707   -1.203
   36636    4.468   -1.014
   36637    4.387   -1.503
   36638    4.045   -1.614
   36639    4.647   -1.548
   36640    4.212   -0.940
   36641    4.515   -1.164
   36642    4.683   -0.649
   36643    4.375   -1.165
   36644    4.793   -1.876
   36645    4.846   -1.873
   36646    4.887   -1.991
   36647    4.544   -1.549
   36648    4.387   -1.355
   36649    4.766   -1.081
   36650    4.764   -1.193
   36651    4.801   -1.694
   36652    4.803   -1.173
   36653    4.710   -0.992
   36654    4.750   -1.240
   36655    4.250   -0.648
   36656    4.054   -0.643
   36657    4.500   -0.767
   36658    4.658   -1.619
   36659    4.513   -1.247
   36660    4.276   -0.764
   36661    4.804   -1.469
   36662    4.326   -1.114
   36663    4.781   -1.322
   36664    5.057   -1.595
   36665    4.802   -0.995
   36666    4.790   -0.980
   36667    4.763   -1.402
   36668    4.561   -1.017
   36669    4.593   -0.986
   36670    3.942   -1.171
   36671    4.327   -1.451
   36672    4.621   -1.281
   36673    4.259   -0.805
   36674    4.898   -1.751
   36675    4.862   -1.824
   36676    4.362   -1.330
   36677    4.204   -1.162
   36678    4.261   -1.223
   36679    3.772   -0.522
   36680    4.703   -0.845
   36681    4.314   -1.430
   36682    4.277   -1.324
   36683    4.480   -0.798
   36684    4.759   -1.188
   36685    4.103   -1.036
   36686    4.055   -0.084
   36687    4.061   -1.133
   36688    4.226   -1.138
   36689    4.360   -1.065
   36690    4.943   -1.801
   36691    4.538   -1.034
   36692    4.699   -1.700
   36693    4.446   -0.988
   36694    4.871   -1.525
   36695    4.283   -1.683
   36696    4.845   -1.452
   36697    4.920   -1.540
   36698    4.743   -1.468
   36699    4.568   -1.135
   36700    4.650   -1.125
   36701    4.178   -0.959
   36702    4.563   -1.141
   36703    4.125   -1.153
   36704    4.629   -1.603
   36705    5.153   -1.151
   36706    5.184   -2.009
   36707    4.971   -1.790
   36708    5.008   -1.533
   36709    4.976   -1.576
   36710    5.035   -1.841
   36711    4.497   -0.885
   36712    4.780   -1.382
   36713    4.779   -1.499
   36714    4.904   -1.017
   36715    4.774   -1.322
   36716    4.549   -1.142
   36717    4.616   -0.940
   36718    4.986   -1.555
   36719    5.023   -1.679
   36720    4.115   -0.789
   36721    4.522   -1.054
   36722    5.156   -1.598
   36723    4.457   -1.216
   36724    4.728   -1.055
   36725    4.517   -0.821
   36726    4.525   -0.775
   36727    4.294   -1.483
   36728    4.793   -1.147
   36729    5.118   -0.889
   36730    5.279   -1.403
   36731    4.733   -1.030
   36732    4.246   -0.622
   36733    4.434   -0.445
   36734    4.501   -0.534
   36735    4.458   -0.973
   36736    4.200   -1.285
   36737    4.341   -0.837
   36738    4.266   -1.561
   36739    4.841   -1.080
   36740    4.369   -0.888
   36741    4.592   -1.870
   36742    4.824   -1.534
   36743    4.934   -1.150
   36744    4.409   -1.424
   36745    4.404   -1.158
   36746    4.269   -1.722
   36747    4.819   -2.011
   36748    4.621   -1.771
   36749    4.337   -1.102
   36750    5.141   -1.364
   36751    4.803   -1.414
   36752    4.924   -1.416
   36753    4.931   -1.842
   36754    4.847   -1.742
   36755    4.072   -1.099
   36756    4.349   -1.605
   36757    4.873   -1.137
   36758    3.940   -1.050
   36759    5.014   -1.353
   36760    4.840   -1.421
   36761    4.873   -1.235
   36762    5.272   -1.564
   36763    4.622   -1.346
   36764    4.540   -1.345
   36765    4.101   -1.089
   36766    5.119   -1.198
   36767    4.333   -0.345
   36768    4.065   -0.938
   36769    4.899   -1.157
   36770    4.305   -1.200
   36771    4.783   -0.566
   36772    3.728   -0.356
   36773    3.953   -0.793
   36774    4.820   -0.546
   36775    4.960   -1.578
   36776    5.229   -2.171
   36777    5.507   -1.250
   36778    5.164   -1.413
   36779    5.701   -1.388
   36780    4.986   -1.430
   36781    4.394   -1.426
   36782    4.063   -0.936
   36783    4.535   -1.312
   36784    4.658   -1.561
   36785    4.525   -1.051
   36786    5.190   -1.098
   36787    4.716   -1.407
   36788    4.976   -1.133
   36789    4.283   -0.318
   36790    4.931   -1.320
   36791    5.109   -1.216
   36792    4.420   -0.522
   36793    4.712   -0.800
   36794    4.783   -1.097
   36795    4.960   -1.388
   36796    4.473   -0.818
   36797    4.788   -0.976
   36798    4.900   -1.241
   36799    4.743   -2.025
   36800    4.883   -1.246
   36801    3.967   -0.956
   36802    4.957   -1.220
   36803    4.689   -1.155
   36804    4.468   -0.805
   36805    4.663   -1.236
   36806    3.891   -0.240
   36807    4.089   -0.503
   36808    3.692   -0.327
   36809    4.211   -0.466
   36810    4.258   -0.255
   36811    4.410   -0.357
   36812    4.131   -0.948
   36813    4.306   -0.537
   36814    4.093   -0.852
   36815    4.709   -1.135
   36816    4.979   -0.908
   36817    5.046   -0.942
   36818    4.935   -1.138
   36819    4.507   -1.284
   36820    4.698   -1.195
   36821    5.091   -1.663
   36822    4.319   -1.455
   36823    4.512   -1.504
   36824    4.412   -1.394
   36825    4.310   -0.949
   36826    4.653   -1.239
   36827    4.811   -1.010
   36828    4.677   -1.442
   36829    5.124   -1.597
   36830    5.422   -1.352
   36831    5.330   -1.011
   36832    4.766   -0.776
   36833    4.064   -0.284
   36834    3.683    0.203
   36835    3.967   -0.311
   36836    4.028   -0.870
   36837    4.857   -0.649
   36838    4.215   -0.465
   36839    4.249   -0.550
   36840    4.256   -0.663
   36841    4.028   -0.276
   36842    4.306   -0.668
   36843    4.130   -0.721
   36844    4.669   -1.214
   36845    4.569   -0.840
   36846    4.493   -0.558
   36847    4.174   -0.374
   36848    4.623   -0.943
   36849    4.177   -0.695
   36850    4.174   -0.568
   36851    4.014   -0.801
   36852    3.907   -0.360
   36853    3.957   -0.207
   36854    3.687    0.072
   36855    4.126   -0.701
   36856    4.065   -0.463
   36857    4.535   -0.907
   36858    4.599   -0.707
   36859    4.351   -1.150
   36860    4.570   -0.875
   36861    4.269   -0.703
   36862    4.745   -0.936
   36863    4.537   -0.868
   36864    4.001   -0.395
   36865    4.058   -0.793
   36866    4.205   -0.369
   36867    3.793   -0.335
   36868    3.760    0.083
   36869    4.273   -0.766
   36870    4.472   -0.824
   36871    4.149   -0.299
   36872    4.257   -0.851
   36873    4.012   -0.647
   36874    4.005   -0.894
   36875    4.094   -0.659
   36876    4.534   -0.833
   36877    4.324   -0.522
   36878    3.882   -0.370
   36879    4.219   -0.636
   36880    4.332   -1.254
   36881    4.311   -1.286
   36882    4.458   -0.555
   36883    3.647   -0.205
   36884    4.263   -0.928
   36885    4.116   -0.674
   36886    4.436   -0.479
   36887    4.430   -0.487
   36888    4.383   -0.695
   36889    3.967   -0.268
   36890    4.215   -0.421
   36891    4.570   -1.073
   36892    3.631   -0.032
   36893    4.180   -0.698
   36894    4.936   -0.698
   36895    4.104   -1.204
   36896    4.405   -1.094
   36897    3.921   -1.037
   36898    4.099   -1.287
   36899    3.747    0.155
   36900    4.402   -0.834
   36901    4.341   -0.080
   36902    4.150   -0.778
   36903    4.035   -0.746
   36904    4.056   -0.797
   36905    4.199   -0.875
   36906    4.513   -1.234
   36907    3.670   -0.817
   36908    3.418   -0.157
   36909    3.865   -0.864
   36910    3.750   -0.221
   36911    4.465   -0.574
   36912    4.026   -0.446
   36913    3.716   -0.520
   36914    4.117   -0.305
   36915    4.214   -1.051
   36916    4.363   -1.464
   36917    4.634   -1.412
   36918    4.101   -0.727
   36919    4.464   -0.560
   36920    5.046   -1.268
   36921    4.228   -0.468
   36922    4.336   -0.718
   36923    4.267   -0.752
   36924    4.557   -0.765
   36925    4.344   -0.933
   36926    4.195   -0.999
   36927    4.397   -0.481
   36928    4.581   -0.440
   36929    4.369   -0.210
   36930    3.991   -0.800
   36931    3.738   -0.218
   36932    3.982   -0.894
   36933    4.355   -0.631
   36934    4.482   -0.712
   36935    4.202   -0.808
   36936    3.537   -0.109
   36937    3.909   -0.158
   36938    3.128    0.047
   36939    4.154   -0.450
   36940    4.950   -0.252
   36941    4.041   -0.382
   36942    4.891   -1.026
   36943    4.771   -1.261
   36944    4.942   -0.888
   36945    3.982   -0.934
   36946    4.521   -0.971
   36947    4.162   -1.024
   36948    4.037   -0.844
   36949    4.833   -0.723
   36950    4.435   -0.939
   36951    4.623   -0.578
   36952    4.616   -0.617
   36953    4.774   -0.051
   36954    4.322   -0.854
   36955    4.365   -0.950
   36956    4.473   -0.939
   36957    4.045   -0.914
   36958    4.500   -0.901
   36959    4.792   -0.986
   36960    4.346   -1.085
   36961    4.667   -1.570
   36962    4.193   -0.570
   36963    4.026   -0.688
   36964    4.108   -0.428
   36965    4.387   -0.866
   36966    3.954   -1.164
   36967    4.493   -0.764
   36968    4.506   -1.301
   36969    4.398   -0.674
   36970    4.610   -1.096
   36971    4.518   -0.772
   36972    4.972   -1.108
   36973    4.661   -1.762
   36974    4.953   -1.385
   36975    4.297   -0.626
   36976    4.190   -0.638
   36977    3.856    0.033
   36978    3.966    0.218
   36979    3.741    0.039
   36980    3.811    0.029
   36981    4.224   -0.797
   36982    4.143   -0.785
   36983    4.159   -0.267
   36984    4.300   -0.387
   36985    4.427   -0.955
   36986    4.372   -0.783
   36987    4.159   -0.740
   36988    5.018   -0.544
   36989    4.942   -0.884
   36990    3.568   -0.717
   36991    4.223   -0.784
   36992    4.269   -1.113
   36993    3.818   -0.355
   36994    4.240   -0.147
   36995    4.294   -0.170
   36996    4.530   -0.315
   36997    3.493    0.704
   36998    3.560    0.014
   36999    4.708   -0.509
   37000    4.558   -0.039
   37001    4.512   -0.935
   37002    4.565   -1.057
   37003    4.511   -0.749
   37004    4.451   -0.805
   37005    4.700   -0.644
   37006    4.154   -0.386
   37007    4.280   -0.576
   37008    4.568   -0.488
   37009    4.228   -1.040
   37010    4.103   -0.419
   37011    3.921   -0.615
   37012    4.240   -0.471
   37013    4.512   -0.260
   37014    3.878   -0.630
   37015    4.291   -0.587
   37016    4.043    0.005
   37017    3.963   -0.203
   37018    3.678    0.181
   37019    4.288   -0.557
   37020    4.062   -0.143
   37021    4.465   -0.880
   37022    4.672   -0.730
   37023    4.445   -0.960
   37024    4.466   -0.899
   37025    4.327   -0.244
   37026    4.615   -0.508
   37027    4.604   -0.646
   37028    4.081   -0.345
   37029    4.417   -0.775
   37030    4.140   -0.734
   37031    4.578   -0.748
   37032    4.293   -0.517
   37033    4.232   -0.990
   37034    3.753   -0.444
   37035    4.299   -0.394
   37036    4.447   -0.890
   37037    4.204   -0.490
   37038    4.180   -0.603
   37039    4.349   -0.440
   37040    4.077   -0.732
   37041    4.134   -0.190
   37042    4.221   -0.689
   37043    4.270   -0.736
   37044    4.480   -0.757
   37045    4.091   -0.894
   37046    3.620   -0.676
   37047    3.883    0.177
   37048    4.179   -0.365
   37049    4.052   -0.428
   37050    3.790   -0.229
   37051    3.774   -0.069
   37052    3.908   -0.247
