#Frame	ca
41481	6
41482	6
41483	7
41484	6
41485	8
41486	7
41487	5
41488	6
41489	7
41490	5
41491	6
41492	8
41493	6
41494	7
41495	6
41496	5
41497	7
41498	5
41499	5
41500	7
41501	7
41502	7
41503	7
41504	5
41505	7
41506	5
41507	6
41508	5
41509	7
41510	7
41511	7
41512	6
41513	6
41514	7
41515	6
41516	6
41517	6
41518	7
41519	6
41520	5
41521	7
41522	7
41523	6
41524	6
41525	7
41526	7
41527	7
41528	6
41529	6
41530	7
41531	5
41532	7
41533	6
41534	6
41535	7
41536	6
41537	7
41538	7
41539	5
41540	4
41541	4
41542	6
41543	7
41544	7
41545	6
41546	7
41547	7
41548	7
41549	6
41550	7
41551	7
41552	5
41553	7
41554	6
41555	8
41556	5
41557	5
41558	6
41559	6
41560	6
41561	7
41562	5
41563	6
41564	5
41565	5
41566	5
41567	4
41568	5
41569	6
41570	6
41571	5
41572	6
41573	7
41574	6
41575	7
41576	6
41577	7
41578	5
41579	4
41580	5
41581	5
41582	8
41583	6
41584	6
41585	7
41586	5
41587	6
41588	7
41589	6
41590	6
41591	5
41592	5
41593	5
41594	8
41595	6
41596	8
41597	5
41598	7
41599	6
41600	6
41601	7
41602	6
41603	6
41604	6
41605	4
41606	6
41607	6
41608	5
41609	6
41610	6
41611	5
41612	4
41613	5
41614	6
41615	6
41616	6
41617	7
41618	7
41619	6
41620	7
41621	5
41622	6
41623	5
41624	7
41625	5
41626	6
41627	6
41628	6
41629	5
41630	7
41631	5
41632	5
41633	6
41634	6
41635	8
41636	5
41637	5
41638	5
41639	6
41640	5
41641	6
41642	4
41643	6
41644	6
41645	5
41646	5
41647	7
41648	6
41649	6
41650	5
41651	5
41652	6
41653	6
41654	5
41655	5
41656	7
41657	6
41658	6
41659	6
41660	4
41661	7
41662	6
41663	5
41664	5
41665	5
41666	7
41667	6
41668	5
41669	6
41670	6
41671	7
41672	8
41673	7
41674	7
41675	7
41676	7
41677	6
41678	6
41679	4
41680	5
41681	6
41682	6
41683	6
41684	6
41685	7
41686	5
41687	5
41688	6
41689	6
41690	7
41691	5
41692	5
41693	6
41694	5
41695	6
41696	6
41697	6
41698	5
41699	7
41700	6
41701	6
41702	8
41703	7
41704	6
41705	6
41706	5
41707	7
41708	5
41709	7
41710	7
41711	6
41712	6
41713	6
41714	7
41715	6
41716	5
41717	6
41718	8
41719	5
41720	7
41721	6
41722	5
41723	5
41724	7
41725	6
41726	6
41727	6
41728	5
41729	6
41730	5
41731	6
41732	6
41733	6
41734	6
41735	5
41736	6
41737	6
41738	5
41739	7
41740	5
41741	7
41742	7
41743	8
41744	7
41745	6
41746	5
41747	7
41748	6
41749	5
41750	6
41751	5
41752	8
41753	6
41754	5
41755	5
41756	7
41757	8
41758	7
41759	7
41760	6
41761	8
41762	7
41763	7
41764	4
41765	5
41766	6
41767	6
41768	7
41769	6
41770	7
41771	7
41772	5
41773	7
41774	8
41775	7
41776	6
41777	6
41778	6
41779	6
41780	5
41781	6
41782	5
41783	7
41784	4
41785	5
41786	6
41787	6
41788	6
41789	6
41790	5
41791	6
41792	5
41793	7
41794	5
41795	6
41796	7
41797	5
41798	7
41799	5
41800	6
41801	8
41802	5
41803	6
41804	7
41805	5
41806	6
41807	4
41808	6
41809	6
41810	6
41811	5
41812	6
41813	6
41814	7
41815	7
41816	6
41817	6
41818	7
41819	4
41820	6
41821	7
41822	6
41823	7
41824	7
41825	4
41826	6
41827	6
41828	5
41829	5
41830	6
41831	5
41832	6
41833	6
41834	6
41835	6
41836	6
41837	6
41838	5
41839	6
41840	7
41841	5
41842	6
41843	5
41844	8
41845	8
41846	4
41847	5
41848	7
41849	7
41850	6
41851	6
41852	3
41853	7
41854	6
41855	7
41856	9
41857	6
41858	7
41859	8
41860	6
41861	6
41862	6
41863	8
41864	8
41865	7
41866	6
41867	7
41868	6
41869	7
41870	6
41871	8
41872	5
41873	7
41874	6
41875	6
41876	6
41877	5
41878	6
41879	5
41880	5
41881	7
41882	5
41883	7
41884	7
41885	8
41886	5
41887	7
41888	4
41889	5
41890	7
41891	6
41892	7
41893	7
41894	6
41895	6
41896	7
41897	6
41898	7
41899	6
41900	4
41901	6
41902	6
41903	6
41904	7
41905	7
41906	7
41907	5
41908	6
41909	6
41910	7
41911	6
41912	4
41913	5
41914	7
41915	7
41916	6
41917	8
41918	6
41919	4
41920	6
41921	7
41922	4
41923	6
41924	7
41925	6
41926	5
41927	4
41928	6
41929	7
41930	5
41931	6
41932	7
41933	6
41934	6
41935	5
41936	6
41937	7
41938	6
41939	5
41940	6
41941	5
41942	6
41943	7
41944	6
41945	8
41946	7
41947	6
41948	7
41949	6
41950	6
41951	8
41952	6
41953	7
41954	6
41955	7
41956	7
41957	7
41958	7
41959	6
41960	7
41961	7
41962	7
41963	7
41964	6
41965	8
41966	5
41967	8
41968	8
41969	5
41970	8
41971	5
41972	5
41973	7
41974	6
41975	6
41976	8
41977	5
41978	7
41979	7
41980	7
41981	7
41982	7
41983	7
41984	6
41985	8
41986	5
41987	6
41988	9
41989	6
41990	6
41991	6
41992	8
41993	7
41994	6
41995	6
41996	5
41997	7
41998	7
41999	6
42000	6
42001	7
42002	6
42003	8
42004	6
42005	6
42006	7
42007	7
42008	6
42009	7
42010	6
42011	5
42012	7
42013	8
42014	5
42015	6
42016	7
42017	6
42018	6
42019	8
42020	7
42021	5
42022	7
42023	6
42024	7
42025	5
42026	6
42027	6
42028	8
42029	8
42030	7
42031	6
42032	5
42033	6
42034	8
42035	8
42036	7
42037	6
42038	7
42039	7
42040	5
42041	6
42042	6
42043	7
42044	8
42045	7
42046	8
42047	6
42048	8
42049	7
42050	6
42051	6
42052	7
42053	5
42054	7
42055	6
42056	8
42057	6
42058	7
42059	7
42060	6
42061	6
42062	8
42063	5
42064	5
42065	6
42066	7
42067	7
42068	6
42069	6
42070	8
42071	6
42072	7
42073	6
42074	7
42075	6
42076	5
42077	7
42078	5
42079	7
42080	8
42081	7
42082	6
42083	6
42084	5
42085	6
42086	7
42087	5
42088	6
42089	6
42090	9
42091	6
42092	5
42093	6
42094	5
42095	5
42096	9
42097	5
42098	8
42099	7
42100	6
42101	5
42102	6
42103	6
42104	6
42105	6
42106	5
42107	6
42108	7
42109	5
42110	7
42111	8
42112	6
42113	7
42114	5
42115	6
42116	6
42117	8
42118	6
42119	7
42120	7
42121	7
42122	5
42123	7
42124	5
42125	6
42126	7
42127	7
42128	6
42129	7
42130	6
42131	5
42132	7
42133	8
42134	7
42135	7
42136	6
42137	6
42138	6
42139	6
42140	6
42141	5
42142	7
42143	7
42144	6
42145	7
42146	6
42147	5
42148	5
42149	7
42150	5
42151	6
42152	6
42153	6
42154	7
42155	5
42156	5
42157	7
42158	5
42159	6
42160	6
42161	8
42162	7
42163	5
42164	7
42165	5
42166	7
42167	6
42168	6
42169	7
42170	7
42171	5
42172	5
42173	5
42174	5
42175	7
42176	6
42177	5
42178	6
42179	6
42180	6
42181	6
42182	6
42183	6
42184	7
42185	7
42186	6
42187	7
42188	6
42189	6
42190	6
42191	7
42192	6
42193	6
42194	6
42195	6
42196	4
42197	7
42198	5
42199	6
42200	6
42201	6
42202	6
42203	6
42204	6
42205	8
42206	6
42207	6
42208	5
42209	5
42210	6
42211	6
42212	6
42213	6
42214	6
42215	6
42216	7
42217	6
42218	5
42219	7
42220	6
42221	7
42222	5
42223	5
42224	5
42225	5
42226	5
42227	8
42228	5
42229	6
42230	6
42231	5
42232	6
42233	7
42234	5
42235	6
42236	6
42237	5
42238	5
42239	6
42240	6
42241	6
42242	6
42243	5
42244	7
42245	6
42246	6
42247	7
42248	5
42249	7
42250	6
42251	6
42252	7
42253	6
42254	6
42255	6
42256	6
42257	5
42258	6
42259	7
42260	7
42261	7
42262	6
42263	6
42264	8
42265	7
42266	6
42267	5
42268	6
42269	6
42270	6
42271	6
42272	6
42273	5
42274	6
42275	6
42276	7
42277	6
42278	7
42279	8
42280	6
42281	6
42282	7
42283	6
42284	7
42285	6
42286	6
42287	6
42288	5
42289	8
42290	6
42291	7
42292	6
42293	5
42294	5
42295	6
42296	6
42297	6
42298	6
42299	6
42300	7
42301	6
42302	5
42303	6
42304	7
42305	6
42306	6
42307	6
42308	7
42309	8
42310	6
42311	5
42312	6
42313	6
42314	7
42315	7
42316	5
42317	6
42318	6
42319	6
42320	8
42321	6
42322	6
42323	7
42324	6
42325	6
42326	6
42327	6
42328	7
42329	7
42330	7
42331	7
42332	6
42333	6
42334	6
42335	6
42336	5
42337	8
42338	6
42339	6
42340	5
42341	6
42342	6
42343	6
42344	6
42345	5
42346	5
42347	6
42348	6
42349	6
42350	6
42351	6
42352	6
42353	5
42354	6
42355	5
42356	5
42357	6
42358	5
42359	6
42360	7
42361	6
42362	7
42363	7
42364	7
42365	6
42366	6
42367	5
42368	6
42369	6
42370	5
42371	4
42372	7
42373	6
42374	6
42375	5
42376	5
42377	5
42378	6
42379	6
42380	4
42381	7
42382	7
42383	5
42384	6
42385	6
42386	6
42387	4
42388	5
42389	6
42390	6
42391	6
42392	5
42393	7
42394	6
42395	6
42396	6
42397	5
42398	6
42399	6
42400	5
42401	6
42402	7
42403	6
42404	6
42405	6
42406	4
42407	6
42408	6
42409	5
42410	7
42411	6
42412	6
42413	6
42414	5
42415	6
42416	6
42417	6
42418	7
42419	6
42420	4
42421	6
42422	6
42423	7
42424	6
42425	6
42426	6
42427	5
42428	7
42429	6
42430	6
42431	6
42432	6
42433	7
42434	6
42435	6
42436	6
42437	5
42438	7
42439	7
42440	5
42441	6
42442	6
42443	6
42444	7
42445	6
42446	5
42447	6
42448	7
42449	6
42450	6
42451	7
42452	6
42453	8
42454	8
42455	7
42456	6
42457	6
42458	6
42459	6
42460	6
42461	7
42462	6
42463	7
42464	7
42465	7
42466	6
42467	7
42468	5
42469	6
42470	5
42471	7
42472	7
42473	6
42474	6
42475	7
42476	5
42477	5
42478	6
42479	6
42480	7
42481	6
42482	6
42483	6
42484	6
42485	6
42486	6
42487	6
42488	5
42489	6
42490	6
42491	5
42492	5
42493	5
42494	6
42495	6
42496	6
42497	6
42498	6
42499	6
42500	7
42501	5
42502	6
42503	5
42504	7
42505	6
42506	7
42507	6
42508	6
42509	8
42510	5
42511	6
42512	6
42513	6
42514	5
42515	7
42516	6
42517	7
42518	6
42519	7
42520	7
42521	6
42522	5
42523	6
42524	6
42525	6
42526	6
42527	6
42528	6
42529	5
42530	7
42531	6
42532	6
42533	6
42534	8
42535	6
42536	6
42537	7
42538	6
42539	6
42540	5
42541	7
42542	6
42543	7
42544	4
42545	7
42546	7
42547	6
42548	5
42549	5
42550	6
42551	5
42552	7
42553	6
42554	7
42555	6
42556	6
42557	6
42558	5
42559	5
42560	6
42561	5
42562	7
42563	5
42564	6
42565	5
42566	6
42567	7
42568	7
42569	6
42570	4
42571	7
42572	6
42573	9
42574	6
42575	5
42576	4
42577	7
42578	5
42579	7
42580	7
42581	5
42582	6
42583	6
42584	7
42585	7
42586	6
42587	7
42588	6
42589	7
42590	7
42591	5
42592	7
42593	7
42594	8
42595	6
42596	6
42597	7
42598	6
42599	7
42600	5
42601	8
42602	8
42603	5
42604	7
42605	6
42606	6
42607	4
42608	7
42609	7
42610	7
42611	6
42612	5
42613	6
42614	7
42615	5
42616	6
42617	4
42618	5
42619	6
42620	6
42621	6
42622	6
42623	6
42624	6
42625	6
42626	5
42627	5
42628	5
42629	6
42630	6
42631	6
42632	6
42633	5
42634	5
42635	5
42636	5
42637	7
42638	5
42639	5
42640	4
42641	5
42642	6
42643	6
42644	6
42645	5
42646	7
42647	6
42648	5
42649	6
42650	4
42651	5
42652	6
42653	5
42654	3
42655	6
42656	7
42657	7
42658	6
42659	7
42660	6
42661	7
42662	5
42663	6
42664	5
42665	6
42666	6
42667	6
42668	5
42669	5
42670	7
42671	8
42672	6
42673	6
42674	5
42675	4
42676	6
42677	4
42678	5
42679	5
42680	6
42681	5
42682	4
42683	5
42684	7
42685	5
42686	5
42687	6
42688	8
42689	5
42690	6
42691	5
42692	5
42693	5
42694	8
42695	5
42696	6
42697	5
42698	5
42699	5
42700	4
42701	6
42702	5
42703	5
42704	3
42705	5
42706	6
42707	6
42708	6
42709	6
42710	5
42711	6
42712	5
42713	5
42714	5
42715	6
42716	6
42717	6
42718	5
42719	6
42720	5
42721	7
42722	5
42723	6
42724	7
42725	5
42726	7
42727	7
42728	5
42729	6
42730	6
42731	5
42732	8
42733	6
42734	6
42735	5
42736	6
42737	5
42738	5
42739	6
42740	5
42741	6
42742	8
42743	5
42744	7
42745	6
42746	7
42747	6
42748	6
42749	6
42750	6
42751	6
42752	6
42753	7
42754	6
42755	6
42756	5
42757	6
42758	7
42759	6
42760	7
42761	6
42762	6
42763	7
42764	7
42765	5
42766	8
42767	8
42768	6
42769	6
42770	5
42771	7
42772	6
42773	7
42774	7
42775	7
42776	6
42777	6
42778	5
42779	6
42780	4
42781	6
42782	6
42783	7
42784	5
42785	6
42786	6
42787	5
42788	7
42789	7
42790	7
42791	5
42792	6
42793	6
42794	5
42795	6
42796	6
42797	5
42798	6
42799	5
42800	6
42801	5
42802	5
42803	7
42804	5
42805	7
42806	6
42807	6
42808	5
42809	7
42810	6
42811	5
42812	6
42813	7
42814	7
42815	5
42816	8
42817	7
42818	6
42819	6
42820	7
42821	6
42822	5
42823	6
42824	5
42825	6
42826	5
42827	4
42828	7
42829	5
42830	6
42831	5
42832	6
42833	6
42834	6
42835	5
42836	6
42837	7
42838	7
42839	5
42840	6
42841	5
42842	5
42843	6
42844	6
42845	7
42846	5
42847	6
42848	5
42849	5
42850	8
42851	9
42852	6
42853	5
42854	8
42855	6
42856	6
42857	6
42858	5
42859	5
42860	5
42861	6
42862	6
42863	6
42864	5
42865	5
42866	6
42867	4
42868	7
42869	7
42870	6
42871	5
42872	5
42873	6
42874	5
42875	6
42876	7
42877	6
42878	6
42879	8
42880	6
42881	8
42882	4
42883	5
42884	7
42885	6
42886	7
42887	7
42888	6
42889	7
42890	8
42891	7
42892	6
42893	7
42894	7
42895	5
42896	7
42897	5
42898	7
42899	6
42900	5
42901	8
42902	9
42903	7
42904	7
42905	7
42906	6
42907	8
42908	7
42909	5
42910	5
42911	5
42912	6
42913	7
42914	8
42915	7
42916	5
42917	5
42918	6
42919	6
42920	5
42921	6
42922	4
42923	7
42924	8
42925	6
42926	7
42927	5
42928	7
42929	5
42930	6
42931	7
42932	5
42933	7
42934	7
42935	5
42936	8
42937	7
42938	6
42939	5
42940	7
42941	7
42942	6
42943	5
42944	7
42945	7
42946	4
42947	6
42948	6
42949	5
42950	7
42951	5
42952	6
42953	6
42954	8
42955	5
42956	6
42957	8
42958	6
42959	7
42960	6
42961	6
42962	7
42963	7
42964	6
42965	7
42966	5
42967	6
42968	7
42969	6
42970	7
42971	5
42972	6
42973	4
42974	6
42975	8
42976	5
42977	5
42978	5
42979	5
42980	5
42981	8
42982	5
42983	3
42984	6
42985	6
42986	4
42987	7
42988	6
42989	8
42990	5
42991	5
42992	6
42993	6
42994	6
42995	7
42996	6
42997	7
42998	5
42999	4
43000	4
43001	5
43002	5
43003	7
43004	6
43005	5
43006	4
43007	7
43008	6
43009	6
43010	6
43011	7
43012	6
43013	5
43014	5
43015	5
43016	6
43017	6
43018	6
43019	7
43020	6
43021	6
43022	7
43023	6
43024	6
43025	7
43026	7
43027	6
43028	6
43029	5
43030	7
43031	7
43032	6
43033	6
43034	6
43035	5
43036	7
43037	5
43038	6
43039	6
43040	5
43041	6
43042	7
43043	5
43044	6
43045	4
43046	5
43047	6
43048	5
43049	5
43050	5
43051	6
43052	6
43053	3
43054	7
43055	6
43056	4
43057	5
43058	7
43059	6
43060	5
43061	6
43062	6
43063	6
43064	5
43065	5
43066	4
43067	5
43068	5
43069	6
43070	6
43071	6
43072	5
43073	7
43074	6
43075	5
43076	5
43077	5
43078	5
43079	5
43080	5
43081	6
43082	5
43083	4
43084	4
43085	4
43086	3
43087	5
43088	4
43089	4
43090	4
43091	6
43092	6
43093	4
43094	6
43095	5
43096	4
43097	5
43098	3
43099	5
43100	6
43101	4
43102	7
43103	5
43104	5
43105	4
43106	7
43107	6
43108	5
43109	5
43110	5
43111	5
43112	6
43113	6
43114	6
43115	6
43116	6
43117	6
43118	6
43119	5
43120	7
43121	7
43122	5
43123	6
43124	6
43125	6
43126	6
43127	6
43128	6
43129	6
43130	6
43131	6
43132	6
43133	7
43134	5
43135	5
43136	5
43137	4
43138	6
43139	6
43140	5
43141	6
43142	6
43143	6
43144	5
43145	6
43146	7
43147	5
43148	4
43149	6
43150	6
43151	6
43152	6
43153	6
43154	5
43155	5
43156	7
43157	6
43158	5
43159	6
43160	5
43161	5
43162	6
43163	6
43164	5
43165	5
43166	5
43167	5
43168	5
43169	5
43170	7
43171	6
43172	6
43173	5
43174	6
43175	6
43176	5
43177	7
43178	5
43179	5
43180	5
43181	6
43182	6
43183	5
43184	5
43185	5
43186	4
43187	4
43188	4
43189	4
43190	5
43191	4
43192	5
43193	5
43194	5
43195	4
43196	5
43197	5
43198	5
43199	6
43200	6
43201	6
43202	5
43203	6
43204	5
43205	4
43206	6
43207	5
43208	4
43209	5
43210	6
43211	6
43212	6
43213	6
43214	5
43215	4
43216	5
43217	3
43218	4
43219	5
43220	5
43221	4
43222	5
43223	5
43224	4
43225	6
43226	5
43227	6
43228	5
43229	4
43230	5
43231	5
43232	4
43233	4
43234	5
43235	8
43236	5
43237	4
43238	5
43239	3
43240	4
43241	7
43242	6
43243	5
43244	6
43245	6
43246	6
43247	6
43248	4
43249	5
43250	5
43251	5
43252	4
43253	6
43254	6
43255	6
43256	3
43257	5
43258	4
43259	4
43260	4
43261	6
43262	7
43263	4
43264	5
43265	6
43266	7
43267	5
43268	4
43269	5
43270	4
43271	5
43272	4
43273	5
43274	5
43275	5
43276	4
43277	5
43278	5
43279	4
43280	5
43281	5
43282	6
43283	5
43284	5
43285	2
43286	3
43287	4
43288	5
43289	4
43290	4
43291	4
43292	5
43293	4
43294	4
43295	4
43296	4
43297	6
43298	5
43299	4
43300	3
43301	5
43302	5
43303	6
43304	6
43305	6
43306	6
43307	6
43308	6
43309	5
43310	5
43311	5
43312	4
43313	3
43314	4
43315	3
43316	5
43317	4
43318	4
43319	4
43320	5
43321	3
43322	5
43323	5
43324	5
43325	7
43326	6
43327	7
43328	6
43329	6
43330	6
43331	6
43332	6
43333	6
43334	7
43335	6
43336	6
43337	6
43338	6
43339	5
43340	6
43341	5
43342	6
43343	6
43344	7
43345	6
43346	5
43347	6
43348	5
43349	6
43350	6
43351	6
43352	7
43353	6
43354	7
43355	6
43356	6
43357	5
43358	6
43359	7
43360	6
43361	7
43362	7
43363	6
43364	7
43365	6
43366	4
43367	6
43368	6
43369	7
43370	7
43371	6
43372	6
43373	6
43374	6
43375	6
43376	6
43377	6
43378	5
43379	6
43380	5
43381	6
43382	7
43383	6
43384	6
43385	6
43386	6
43387	6
43388	6
43389	8
43390	7
43391	7
43392	5
43393	5
43394	6
43395	6
43396	6
43397	7
43398	5
43399	6
43400	4
43401	7
43402	6
43403	6
43404	4
43405	6
43406	6
43407	6
43408	6
43409	5
43410	6
43411	7
43412	6
43413	6
43414	6
43415	6
43416	6
43417	5
43418	7
43419	7
43420	5
43421	6
43422	6
43423	6
43424	6
43425	5
43426	7
43427	5
43428	6
43429	6
43430	7
43431	6
43432	6
43433	6
43434	6
43435	6
43436	7
43437	6
43438	6
43439	5
43440	7
43441	5
43442	7
43443	6
43444	6
43445	7
43446	6
43447	6
43448	7
43449	8
43450	5
43451	5
43452	6
43453	6
43454	6
43455	4
43456	6
43457	6
43458	6
43459	7
43460	6
43461	7
43462	5
43463	5
43464	5
43465	5
43466	6
43467	6
43468	5
43469	6
43470	6
43471	6
43472	6
43473	7
43474	7
43475	6
43476	6
43477	5
43478	7
43479	6
43480	4
43481	6
43482	6
43483	7
43484	6
43485	6
43486	6
43487	6
43488	5
43489	5
43490	6
43491	6
43492	4
43493	6
43494	6
43495	6
43496	6
43497	5
43498	5
43499	7
43500	6
43501	6
43502	7
43503	7
43504	6
43505	6
43506	6
43507	5
43508	7
43509	6
43510	5
43511	6
43512	6
43513	6
43514	7
43515	6
43516	6
43517	6
43518	5
43519	7
43520	7
43521	5
43522	6
43523	6
43524	6
43525	6
43526	7
43527	6
43528	7
43529	5
43530	5
43531	6
43532	7
43533	6
43534	5
43535	6
43536	4
43537	5
43538	6
43539	4
43540	4
43541	4
43542	6
43543	4
43544	6
43545	5
43546	5
43547	6
43548	5
43549	6
43550	5
43551	5
43552	4
43553	4
43554	5
43555	6
43556	4
43557	5
43558	5
43559	4
43560	5
43561	5
43562	5
43563	4
43564	5
43565	6
43566	6
43567	5
43568	5
43569	5
43570	6
43571	5
43572	4
43573	6
43574	5
43575	5
43576	5
43577	4
43578	4
43579	5
43580	4
43581	5
43582	5
43583	5
43584	7
43585	6
43586	5
43587	5
43588	7
43589	4
43590	5
43591	5
43592	5
43593	5
43594	5
43595	5
43596	5
43597	6
43598	5
43599	5
43600	5
43601	5
43602	5
43603	4
43604	5
43605	6
43606	6
43607	6
43608	5
43609	5
43610	5
43611	7
43612	5
43613	5
43614	6
43615	5
43616	6
43617	5
43618	7
43619	5
43620	7
43621	5
43622	6
43623	6
43624	6
43625	5
43626	5
43627	6
43628	5
43629	4
43630	7
43631	6
43632	5
43633	5
43634	4
43635	6
43636	6
43637	5
43638	7
43639	5
43640	5
43641	7
43642	5
43643	5
43644	5
43645	6
43646	4
43647	5
43648	5
43649	5
43650	4
43651	5
43652	6
43653	5
43654	5
43655	5
43656	5
43657	4
43658	5
43659	6
43660	5
43661	5
43662	5
43663	5
43664	5
43665	6
43666	5
43667	6
43668	5
43669	5
43670	6
43671	6
43672	5
43673	4
43674	6
43675	4
43676	7
43677	6
43678	5
43679	5
43680	4
43681	5
43682	7
43683	4
43684	5
43685	5
43686	7
43687	5
43688	7
43689	6
43690	5
43691	6
43692	5
43693	6
43694	6
43695	6
43696	5
43697	4
43698	6
43699	6
43700	5
43701	4
43702	6
43703	4
43704	4
43705	5
43706	4
43707	5
43708	5
43709	5
43710	5
43711	5
43712	5
43713	6
43714	6
43715	6
43716	6
43717	5
43718	5
43719	5
43720	4
43721	5
43722	5
43723	5
43724	4
43725	7
43726	6
43727	5
43728	6
43729	4
43730	5
43731	3
43732	5
43733	4
43734	5
43735	5
43736	4
43737	5
43738	4
43739	5
43740	5
43741	5
43742	5
43743	5
43744	4
43745	5
43746	3
43747	5
43748	5
43749	5
43750	4
43751	5
43752	5
43753	6
43754	5
43755	5
43756	5
43757	6
43758	4
43759	4
43760	5
43761	5
43762	5
43763	6
43764	5
43765	5
43766	5
43767	3
43768	4
43769	5
43770	6
43771	5
43772	6
43773	7
43774	6
43775	6
43776	7
43777	5
43778	6
43779	6
43780	5
43781	5
43782	6
43783	7
43784	5
43785	6
43786	7
43787	5
43788	7
43789	7
43790	5
43791	5
43792	6
43793	6
43794	6
43795	6
43796	7
43797	5
43798	5
43799	6
43800	6
43801	5
43802	6
43803	6
43804	7
43805	6
43806	7
43807	6
43808	6
43809	6
43810	5
43811	6
43812	6
43813	5
43814	6
43815	6
43816	6
43817	6
43818	6
43819	7
43820	6
43821	7
43822	6
43823	6
43824	5
43825	6
43826	6
43827	5
43828	6
43829	6
43830	6
43831	6
43832	6
43833	6
43834	7
43835	5
43836	7
43837	5
43838	7
43839	6
43840	5
43841	5
43842	7
43843	7
43844	7
43845	6
43846	6
43847	6
43848	6
43849	6
43850	7
43851	6
43852	6
43853	6
43854	7
43855	6
43856	6
43857	4
43858	6
43859	7
43860	6
43861	7
43862	5
43863	5
43864	5
43865	5
43866	8
43867	6
43868	7
43869	6
43870	5
43871	7
43872	6
43873	5
43874	6
43875	5
43876	6
43877	6
43878	6
43879	6
43880	7
43881	7
43882	7
43883	6
43884	6
43885	6
43886	6
43887	7
43888	6
43889	6
43890	7
43891	6
43892	7
43893	6
43894	5
43895	6
43896	6
43897	6
43898	6
43899	7
43900	5
43901	7
43902	5
43903	6
43904	7
43905	6
43906	6
43907	5
43908	5
43909	6
43910	5
43911	5
43912	7
43913	6
43914	7
43915	7
43916	5
43917	5
43918	7
43919	7
43920	7
43921	7
43922	6
43923	7
43924	5
43925	6
43926	7
43927	6
43928	5
43929	7
43930	6
43931	5
43932	6
43933	6
43934	6
43935	5
43936	6
43937	6
43938	5
43939	5
43940	5
43941	6
43942	7
43943	6
43944	6
43945	6
43946	6
43947	6
43948	7
43949	6
43950	7
43951	6
43952	7
43953	7
43954	6
43955	6
43956	7
43957	6
43958	7
43959	4
43960	6
43961	5
43962	4
43963	6
43964	6
43965	6
43966	6
43967	7
43968	6
43969	6
43970	5
43971	6
43972	6
43973	6
43974	6
43975	4
43976	4
43977	5
43978	2
43979	5
43980	4
43981	4
43982	5
43983	5
43984	5
43985	6
43986	5
43987	5
43988	6
43989	4
43990	5
43991	5
43992	6
43993	5
43994	7
43995	5
43996	6
43997	5
43998	6
43999	6
44000	6
44001	6
44002	5
44003	5
44004	6
44005	6
44006	6
44007	5
44008	5
44009	4
44010	5
44011	5
44012	5
44013	6
44014	6
44015	6
44016	6
44017	6
44018	5
44019	6
44020	5
44021	6
44022	5
44023	6
44024	7
44025	5
44026	6
44027	5
44028	5
44029	5
44030	5
44031	5
44032	6
44033	6
44034	6
44035	5
44036	6
44037	5
44038	5
44039	5
44040	5
44041	6
44042	5
44043	6
44044	6
44045	6
44046	5
44047	4
44048	5
44049	5
44050	6
44051	5
44052	6
44053	5
44054	6
44055	5
44056	6
44057	5
44058	6
44059	5
44060	5
44061	6
44062	6
44063	6
44064	7
44065	5
44066	6
44067	6
44068	4
44069	6
44070	6
44071	6
44072	5
44073	6
44074	6
44075	6
44076	6
44077	5
44078	6
44079	6
44080	6
44081	5
44082	5
44083	6
44084	6
44085	6
44086	6
44087	6
44088	6
44089	5
44090	6
44091	6
44092	6
44093	5
44094	6
44095	6
44096	6
44097	6
44098	5
44099	5
44100	6
44101	6
44102	4
44103	6
44104	6
44105	7
44106	7
44107	5
44108	7
44109	6
44110	6
44111	7
44112	7
44113	8
44114	6
44115	6
44116	6
44117	5
44118	7
44119	7
44120	6
44121	8
44122	5
44123	6
44124	5
44125	7
44126	5
44127	6
44128	5
44129	5
44130	5
44131	6
44132	7
44133	6
44134	7
44135	6
44136	5
44137	7
44138	6
44139	7
44140	5
44141	6
44142	6
44143	6
44144	6
44145	6
44146	7
44147	6
44148	5
44149	5
44150	6
44151	4
44152	6
44153	5
44154	7
44155	6
44156	6
44157	6
44158	6
44159	6
44160	6
44161	6
44162	5
44163	6
44164	6
44165	5
44166	5
44167	6
44168	7
44169	6
44170	5
44171	5
44172	4
44173	5
44174	6
44175	5
44176	6
44177	5
44178	6
44179	6
44180	6
44181	7
44182	6
44183	7
44184	6
44185	6
44186	6
44187	6
44188	6
44189	6
44190	5
44191	6
44192	6
44193	6
44194	6
44195	7
44196	7
44197	6
44198	5
44199	6
44200	7
44201	6
44202	6
44203	7
44204	5
44205	6
44206	5
44207	6
44208	6
44209	6
44210	6
44211	6
44212	6
44213	6
44214	6
44215	5
44216	7
44217	6
44218	7
44219	7
44220	6
44221	6
44222	6
44223	7
44224	7
44225	6
44226	7
44227	5
44228	6
44229	6
44230	4
44231	7
44232	7
44233	6
44234	6
44235	5
44236	6
44237	4
44238	6
44239	6
44240	6
44241	6
44242	6
44243	4
44244	6
44245	4
44246	6
44247	6
44248	6
44249	7
44250	6
44251	5
44252	6
44253	6
44254	4
44255	5
44256	5
44257	6
44258	5
44259	5
44260	5
44261	4
44262	6
44263	4
44264	3
44265	5
44266	5
44267	3
44268	6
44269	6
44270	6
44271	4
44272	6
44273	7
44274	7
44275	7
44276	6
44277	7
44278	6
